repeat,configuration,instance,upper_bound,lower_bound,wall_seconds,heuristic_seconds
3,lkh-provider,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr144.tsp,58537.0,58050.96688109716,0.22107012500055134,0.10611737504914404
3,official-lkh,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr152.tsp,73682.0,67845.83058326806,0.14917429198976606,0.14917429198976606
3,lkh-provider,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr152.tsp,73682.0,67845.83058326806,0.4759903339436278,0.19418966698976606
3,official-lkh,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr76.tsp,108159.0,105119.98684870044,0.027074667043052614,0.027074667043052614
3,lkh-provider,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr76.tsp,108159.0,105119.98684870044,0.05979054211638868,0.031628667043052616
3,official-lkh,/Users/a/Ayanami/code/TSP/data/classic/national/qa194.tsp,9352.0,9265.125598469998,0.19642799999564886,0.19642799999564886
3,lkh-provider,/Users/a/Ayanami/code/TSP/data/classic/national/qa194.tsp,9352.0,9265.125598469998,0.6914877910166979,0.40855174999564886
3,official-lkh,/Users/a/Ayanami/code/TSP/data/classic/tsplib/rat195.tsp,2323.0,2293.315208306818,0.3280722920317203,0.3280722920317203
3,lkh-provider,/Users/a/Ayanami/code/TSP/data/classic/tsplib/rat195.tsp,2323.0,2293.315208306818,0.9123606670182198,0.4308672500317203
3,official-lkh,/Users/a/Ayanami/code/TSP/data/classic/tsplib/rat99.tsp,1211.0,1205.7572061740357,0.02023104194086045,0.02023104194086045
3,lkh-provider,/Users/a/Ayanami/code/TSP/data/classic/tsplib/rat99.tsp,1211.0,1205.7572061740357,0.0645344170043245,0.02918679194086045
3,official-lkh,/Users/a/Ayanami/code/TSP/data/classic/tsplib/rd100.tsp,7910.0,7893.955183606555,0.0243177090305835,0.0243177090305835
3,lkh-provider,/Users/a/Ayanami/code/TSP/data/classic/tsplib/rd100.tsp,7910.0,7893.955183606555,0.08539820904843509,0.0386057090305835
3,official-lkh,/Users/a/Ayanami/code/TSP/data/classic/tsplib/si175.tsp,21407.0,21367.63620041642,0.15265008306596428,0.15265008306596428
3,lkh-provider,/Users/a/Ayanami/code/TSP/data/classic/tsplib/si175.tsp,21407.0,21367.63620041642,0.44619187503121793,0.2284211250659643
3,official-lkh,/Users/a/Ayanami/code/TSP/data/classic/tsplib/st70.tsp,675.0,670.9656655557704,0.015873750089667737,0.015873750089667737
3,lkh-provider,/Users/a/Ayanami/code/TSP/data/classic/tsplib/st70.tsp,675.0,670.9656655557704,0.03645200014580041,0.018464500089667737
3,official-lkh,/Users/a/Ayanami/code/TSP/data/classic/tsplib/swiss42.tsp,1273.0,1271.9970529901577,0.0062013749266043305,0.0062013749266043305
3,lkh-provider,/Users/a/Ayanami/code/TSP/data/classic/tsplib/swiss42.tsp,1273.0,1271.9970529901577,0.012470374931581318,0.006678583926604331
3,official-lkh,/Users/a/Ayanami/code/TSP/data/classic/tsplib/u159.tsp,42080.0,41922.70421671432,0.03785879199858755,0.03785879199858755
3,lkh-provider,/Users/a/Ayanami/code/TSP/data/classic/tsplib/u159.tsp,42080.0,41922.70421671432,0.24980879190843552,0.09921529199858756
3,official-lkh,/Users/a/Ayanami/code/TSP/data/classic/tsplib/ulysses16.tsp,6859.0,6858.999999996793,0.0038755000568926334,0.0038755000568926334
3,lkh-provider,/Users/a/Ayanami/code/TSP/data/classic/tsplib/ulysses16.tsp,6859.0,6858.999999996793,0.006687707966193557,0.003915250056892633
3,official-lkh,/Users/a/Ayanami/code/TSP/data/classic/national/wi29.tsp,27603.0,27602.99999994365,0.0034587919944897294,0.0034587919944897294
3,lkh-provider,/Users/a/Ayanami/code/TSP/data/classic/national/wi29.tsp,27603.0,27602.99999994365,0.006994042079895735,0.0036562919944897296
3,official-lkh,/Users/a/Ayanami/code/TSP/data/classic/vlsi/vlsi/xqf131.tsp,564.0,555.8214749130436,0.11771470890380442,0.11771470890380442
3,lkh-provider,/Users/a/Ayanami/code/TSP/data/classic/vlsi/vlsi/xqf131.tsp,564.0,555.8214749130436,0.33169650088530034,0.1446801249038044
