config,repeat,instance,final_upper_bound,final_lower_bound,final_relative_gap,initial_tour_seconds,initial_clk_starts,root_guided_lk_calls,root_guided_lk_improvements,root_guided_lk_reascents,root_guided_lk_seconds,root_guided_lk_total_gain,root_potential_iterations,root_ascent_seconds,instance_wall_seconds
root-alpha5,3,data/classic/tsplib/si175.tsp,21451,21367.295814485078,0.0039021111143966178,0.07838524999999999,2,1,1,0,0.0072084169999999999,4,329,0.174351125,0.25510120800000002
root-alpha5,3,data/classic/tsplib/st70.tsp,685,670.99992999909693,0.020438058395478926,0.0084247909999999992,2,1,0,0,0.0028917909999999999,0,385,0.019728208000000001,0.028342666999999998
root-alpha5,3,data/classic/tsplib/swiss42.tsp,1273,1271.9897885923313,0.00079356748442164062,0.0029641249999999997,2,1,1,0,0.001509292,1,153,0.0025146669999999999,0.0056987499999999998
root-alpha5,3,data/classic/tsplib/u159.tsp,42738,41924.991047971162,0.019023093079433721,0.059739291999999999,2,1,1,0,0.0046382089999999999,397,484,0.19190833299999999,0.25252783299999998
root-alpha5,3,data/classic/tsplib/ulysses16.tsp,6859,6858.9999999967931,4.6754312851018297e-13,0.0016936670000000003,2,1,0,0,0.00051012500000000005,0,134,0.00023562499999999999,0.0019654999999999998
root-alpha5,3,data/classic/national/wi29.tsp,27603,27602.999999943651,2.04139599837132e-12,0.0022886249999999999,2,1,0,0,0.0010789580000000001,0,71,0.000673834,0.0030145419999999998
root-alpha5,3,data/classic/vlsi/vlsi/xqf131.tsp,582,555.94834074195433,0.044762301130662673,0.032542082999999999,2,1,0,0,0.005490417,0,577,0.14442391700000001,0.17751004100000001
root-alpha8,3,data/classic/tsplib/att48.tsp,10648,10599.68823369806,0.0045371681350432217,0.007175,2,1,0,0,0.0031855,0,214,0.0054876250000000003,0.012784666
root-alpha8,3,data/classic/tsplib/bayg29.tsp,1610,1607.9853691203934,0.001251323527705936,0.00262225,2,1,0,0,0.001191,0,137,0.00084320800000000002,0.003551584
root-alpha8,3,data/classic/tsplib/bays29.tsp,2020,2013.3953357260446,0.0032696357791858663,0.003387541,2,1,0,0,0.0017518329999999999,0,125,0.00088216599999999998,0.004376792
root-alpha8,3,data/classic/tsplib/berlin52.tsp,7542,7541.9999999735055,3.5129263003642498e-12,0.0062220000000000001,2,1,0,0,0.0036337499999999998,0,57,0.0023336670000000002,0.0086679579999999999
root-alpha8,3,data/classic/tsplib/bier127.tsp,120414,117430.97806154632,0.024773049134267408,0.044190874999999998,2,1,0,0,0.011290833,0,422,0.11469333399999999,0.159449542
root-alpha8,3,data/classic/tsplib/brazil58.tsp,25395,25316.887550529744,0.003075898778116017,0.0089885419999999987,2,1,0,0,0.0027868329999999998,0,220,0.0093395000000000006,0.018606500000000002
root-alpha8,3,data/classic/tsplib/brg180.tsp,1960,1949.2773311365436,0.0054707494201308264,0.033719417000000002,2,1,0,0,0.011519958,0,334,0.15273437500000001,0.189401292
root-alpha8,3,data/classic/tsplib/burma14.tsp,3323,3322.999999998799,3.6141671793293762e-13,0.001383958,2,1,0,0,0.00093737499999999995,0,28,4.8250000000000001e-05,0.0014716250000000001
root-alpha8,3,data/classic/tsplib/ch130.tsp,6235,6074.8596417164263,0.025684099163363869,0.048632999999999996,2,1,0,0,0.011866417000000001,0,578,0.165320042,0.21466912499999999
root-alpha8,3,data/classic/tsplib/ch150.tsp,6636,6488.6976966289349,0.022197453793108068,0.059360333000000001,2,1,0,0,0.010730833,0,600,0.25161708300000002,0.31183016600000002
root-alpha8,3,data/classic/tsplib/d198.tsp,15929,14536.148992869335,0.087441208307531201,0.1607295,2,1,1,0,0.020688749999999999,60,694,0.52056812500000005,0.68265279199999995
root-alpha8,3,data/classic/tsplib/dantzig42.tsp,699,696.95338306543158,0.0029279212225585397,0.0054862909999999999,2,1,0,0,0.003253166,0,225,0.0039239169999999999,0.0095783750000000001
root-alpha8,3,data/classic/national/dj38.tsp,6656,6655.9999999809961,2.8551520122514027e-12,0.0035488339999999998,2,1,0,0,0.0021074589999999999,0,43,0.00079904200000000002,0.0044319160000000002
root-alpha8,3,data/classic/tsplib/eil101.tsp,646,627.34444740256754,0.028878564392310312,0.021624873999999999,2,1,0,0,0.0062505829999999997,0,540,0.068441041999999994,0.090419582999999998
root-alpha8,3,data/classic/tsplib/eil51.tsp,427,422.49983691886655,0.010539023609211828,0.0035628750000000001,2,1,0,0,0.001635458,0,521,0.012178625,0.015848167
root-alpha8,3,data/classic/tsplib/eil76.tsp,548,536.99995437170719,0.020073075964037974,0.0082305009999999994,2,1,0,0,0.0030594590000000001,0,423,0.026271875,0.034704708000000001
root-alpha8,3,data/classic/tsplib/fri26.tsp,937,936.99999999893805,1.1333497877882768e-12,0.0029593750000000002,2,1,0,0,0.0018805,0,52,0.00032554099999999999,0.0033614579999999999
root-alpha8,3,data/classic/tsplib/gr120.tsp,7035,6911.2437009000378,0.017591513731337917,0.04721525,2,1,1,0,0.010802875,73,516,0.116208583,0.16455345800000001
root-alpha8,3,data/classic/tsplib/gr137.tsp,70620,69118.352244264752,0.021263774507720875,0.062468750000000003,2,1,0,0,0.014500875,0,592,0.17023883300000001,0.23360837500000001
root-alpha8,3,data/classic/tsplib/gr17.tsp,2085,2084.9999999989241,5.1603464373974782e-13,0.002068542,2,1,0,0,0.0010920420000000001,0,121,0.00021983300000000001,0.0023349590000000002
root-alpha8,3,data/classic/tsplib/gr21.tsp,2707,2706.9999999976822,8.5624205669313169e-13,0.0014992499999999999,2,1,0,0,0.00093429199999999998,0,29,0.00013587500000000001,0.0017006670000000001
root-alpha8,3,data/classic/tsplib/gr24.tsp,1272,1271.9995357693901,3.6496117126599589e-07,0.0022848340000000003,2,1,0,0,0.0013869170000000001,0,122,0.00047249999999999999,0.0028167919999999998
root-alpha8,3,data/classic/tsplib/gr48.tsp,5093,4958.9994433825923,0.026310731713608426,0.0059616249999999999,2,1,0,0,0.0024405,0,318,0.006259209,0.012420667
root-alpha8,3,data/classic/tsplib/gr96.tsp,55312,54569.493520663818,0.013423967300697528,0.023965500000000001,2,1,1,0,0.011448916999999999,283,370,0.039125832999999999,0.063534041999999999
root-alpha8,3,data/classic/tsplib/hk48.tsp,11470,11443.03742578926,0.0023507039416512691,0.0045493749999999996,2,1,0,0,0.0021359999999999999,0,162,0.004013834,0.0087571249999999993
root-alpha8,3,data/classic/tsplib/kroA100.tsp,21689,20936.495650387562,0.034695207230044635,0.026755708999999999,2,1,0,0,0.0097591250000000004,0,391,0.056106166999999998,0.083217916000000003
root-alpha8,3,data/classic/tsplib/kroA150.tsp,26786,26296.059282328926,0.018290925023186508,0.080939542000000003,2,1,1,0,0.015816832999999999,30,602,0.24902891699999999,0.33073999999999998
root-alpha8,3,data/classic/tsplib/kroB100.tsp,22328,21833.996439724335,0.022124845945703388,0.025459665999999999,2,1,1,0,0.0087288750000000005,16,400,0.056820084,0.082680709000000005
root-alpha8,3,data/classic/tsplib/kroB150.tsp,26359,25732.496018037127,0.023768124054891034,0.095938290999999995,2,1,1,0,0.015459000000000001,123,429,0.17788462499999999,0.27464862499999998
root-alpha8,3,data/classic/tsplib/kroC100.tsp,20965,20472.496949803051,0.023491678998185005,0.025256500000000001,2,1,0,0,0.0091582499999999997,0,354,0.046040040999999997,0.071666875000000005
root-alpha8,3,data/classic/tsplib/kroD100.tsp,21811,21141.497531594749,0.03069563378136039,0.025014708000000004,2,1,0,0,0.0090130420000000006,0,388,0.053700291999999997,0.079097625000000005
root-alpha8,3,data/classic/tsplib/kroE100.tsp,22597,21798.395755460664,0.035341162302046106,0.025010083000000002,2,1,0,0,0.0088012079999999996,0,591,0.085126792000000007,0.11050024999999999
root-alpha8,3,data/classic/tsplib/lin105.tsp,14523,14370.499389782033,0.010500627295873224,0.027717625999999999,2,1,0,0,0.0076995420000000002,0,345,0.051582749999999997,0.079732499999999998
root-alpha8,3,data/classic/tsplib/pr107.tsp,44303,39439.603513482449,0.10977578237405032,0.019507666999999999,2,1,0,0,0.0049252920000000004,0,524,0.096615584000000004,0.116536458
root-alpha8,3,data/classic/tsplib/pr124.tsp,59159,58067.492748859826,0.018450400634564039,0.027857291999999999,2,1,0,0,0.0074838329999999996,0,370,0.076368291000000005,0.104720334
root-alpha8,3,data/classic/tsplib/pr136.tsp,100530,95327.533190416478,0.051750391023411141,0.053970500000000005,2,1,1,0,0.0141,126,592,0.19311658300000001,0.24770962499999999
root-alpha8,3,data/classic/tsplib/pr144.tsp,58537,58050.966881097163,0.0083030069682907669,0.035844958000000003,2,1,0,0,0.010195166,0,288,0.096842125000000001,0.13334816699999999
root-alpha8,3,data/classic/tsplib/pr152.tsp,74442,68056.891923902702,0.085772924909289089,0.060506791999999997,2,1,0,0,0.015299874999999999,0,621,0.249802,0.31105670800000002
root-alpha8,3,data/classic/tsplib/pr76.tsp,109067,105119.98570260686,0.036188895792431591,0.014971666,2,1,0,0,0.0072277080000000002,0,342,0.022474582999999999,0.037671792000000003
root-alpha8,3,data/classic/national/qa194.tsp,9682,9265.2477858561051,0.043044021291457846,0.21130450000000001,2,1,1,0,0.025339750000000001,13,617,0.41367274999999998,0.62636262499999995
root-alpha8,3,data/classic/tsplib/rat195.tsp,2354,2293.7609553055195,0.025590078459847291,0.10483975000000001,2,1,1,0,0.010852542,2,645,0.43068954199999998,0.53673329199999997
root-alpha8,3,data/classic/tsplib/rat99.tsp,1224,1205.9998415063767,0.014706011841195509,0.014709040999999999,2,1,0,0,0.0044089580000000001,0,495,0.054392749999999997,0.069423459000000007
root-alpha8,3,data/classic/tsplib/rd100.tsp,8069,7899.1874798286681,0.021045051452637492,0.030323333000000001,2,1,0,0,0.011556666,0,523,0.074004165999999996,0.104736041
root-alpha8,3,data/classic/tsplib/si175.tsp,21451,21367.295814485078,0.0039021111143966178,0.084289792000000002,2,1,1,0,0.01291,4,329,0.174373792,0.26101704199999998
root-alpha8,3,data/classic/tsplib/st70.tsp,685,670.99992999909693,0.020438058395478926,0.011330459000000001,2,1,0,0,0.0058127090000000001,0,385,0.020448208999999998,0.031954375
root-alpha8,3,data/classic/tsplib/swiss42.tsp,1273,1271.9897885923313,0.00079356748442164062,0.0031015000000000001,2,1,1,0,0.0016770000000000001,1,153,0.0022723330000000001,0.0056046250000000002
root-alpha8,3,data/classic/tsplib/u159.tsp,42738,41924.991047971162,0.019023093079433721,0.063191083999999995,2,1,1,0,0.007412292,397,484,0.191904875,0.255944375
root-alpha8,3,data/classic/tsplib/ulysses16.tsp,6859,6858.9999999967931,4.6754312851018297e-13,0.0022755420000000002,2,1,0,0,0.001105459,0,134,0.0002195,0.0025299160000000001
root-alpha8,3,data/classic/national/wi29.tsp,27603,27602.999999943651,2.04139599837132e-12,0.0027517079999999998,2,1,0,0,0.0015662499999999999,0,71,0.000651792,0.00345525
root-alpha8,3,data/classic/vlsi/vlsi/xqf131.tsp,580,555.94834074195433,0.04146837803111323,0.036897541999999998,2,1,1,0,0.0097474169999999995,2,577,0.147639084,0.18510095900000001
root-hybrid8,3,data/classic/tsplib/att48.tsp,10648,10599.68823369806,0.0045371681350432217,0.0092324169999999997,2,1,0,0,0.0049930419999999996,0,214,0.0053856249999999998,0.014739291999999999
root-hybrid8,3,data/classic/tsplib/bayg29.tsp,1610,1607.9853691203934,0.001251323527705936,0.0028973760000000001,2,1,0,0,0.001467917,0,137,0.00085179199999999998,0.003841541
root-hybrid8,3,data/classic/tsplib/bays29.tsp,2020,2013.3953357260446,0.0032696357791858663,0.0032459590000000001,2,1,0,0,0.001665917,0,125,0.00091412500000000001,0.004273916
root-hybrid8,3,data/classic/tsplib/berlin52.tsp,7542,7541.9999999735055,3.5129263003642498e-12,0.0064641250000000003,2,1,0,0,0.0039418750000000001,0,57,0.0022545830000000001,0.0088337079999999991
root-hybrid8,3,data/classic/tsplib/bier127.tsp,120136,117430.97806154632,0.022516330978671471,0.043381499000000004,2,1,1,0,0.010837083000000001,278,422,0.111318583,0.15525662500000001
root-hybrid8,3,data/classic/tsplib/brazil58.tsp,25395,25316.887550529744,0.003075898778116017,0.010199042,2,1,0,0,0.0038275000000000002,0,220,0.0091634999999999998,0.019634624999999999
root-hybrid8,3,data/classic/tsplib/brg180.tsp,1960,1949.2773311365436,0.0054707494201308264,0.029739626000000002,2,1,0,0,0.0076130420000000004,0,334,0.15281475,0.185502416
root-hybrid8,3,data/classic/tsplib/burma14.tsp,3323,3322.999999998799,3.6141671793293762e-13,0.0014326669999999999,2,1,0,0,0.00098587499999999999,0,28,4.9249999999999998e-05,0.001519542
root-hybrid8,3,data/classic/tsplib/ch130.tsp,6235,6074.8596417164263,0.025684099163363869,0.048569499000000002,2,1,0,0,0.011860208000000001,0,578,0.15506104100000001,0.20427858300000001
root-hybrid8,3,data/classic/tsplib/ch150.tsp,6636,6488.6976966289349,0.022197453793108068,0.056911666,2,1,0,0,0.0098159159999999992,0,600,0.24718825,0.30493874999999998
root-hybrid8,3,data/classic/tsplib/d198.tsp,15954,14536.148992869335,0.088871192624461859,0.16787412500000001,2,1,1,0,0.027631167000000002,35,694,0.51195975000000005,0.68120416699999997
root-hybrid8,3,data/classic/tsplib/dantzig42.tsp,699,696.95338306543158,0.0029279212225585397,0.0056678750000000002,2,1,0,0,0.00348775,0,225,0.003804417,0.0096373329999999997
root-hybrid8,3,data/classic/national/dj38.tsp,6656,6655.9999999809961,2.8551520122514027e-12,0.0033734580000000002,2,1,0,0,0.001944292,0,43,0.00079637499999999999,0.0042465419999999999
root-hybrid8,3,data/classic/tsplib/eil101.tsp,646,627.34444740256754,0.028878564392310312,0.021053709,2,1,0,0,0.0051417499999999996,0,540,0.070643666999999993,0.092047083000000002
root-hybrid8,3,data/classic/tsplib/eil51.tsp,427,422.49983691886655,0.010539023609211828,0.0035053749999999998,2,1,0,0,0.001538125,0,521,0.012406166999999999,0.016015333
root-hybrid8,3,data/classic/tsplib/eil76.tsp,548,536.99995437170719,0.020073075964037974,0.0081720830000000001,2,1,0,0,0.0028567079999999999,0,423,0.025869125,0.034235042
root-hybrid8,3,data/classic/tsplib/fri26.tsp,937,936.99999999893805,1.1333497877882768e-12,0.0030272490000000001,2,1,0,0,0.001927916,0,52,0.000334042,0.0034343329999999999
root-hybrid8,3,data/classic/tsplib/gr120.tsp,7038,6911.2437009000378,0.018010272676891481,0.047547290999999998,2,1,1,0,0.011643083,70,516,0.1129105,0.16154770900000001
root-hybrid8,3,data/classic/tsplib/gr137.tsp,70620,69118.352244264752,0.021263774507720875,0.059524499999999994,2,1,0,0,0.011618791999999999,0,592,0.16703750000000001,0.22743025
root-hybrid8,3,data/classic/tsplib/gr17.tsp,2085,2084.9999999989241,5.1603464373974782e-13,0.0022890839999999998,2,1,0,0,0.001316334,0,121,0.00020037500000000001,0.0025350839999999999
root-hybrid8,3,data/classic/tsplib/gr21.tsp,2707,2706.9999999976822,8.5624205669313169e-13,0.001634375,2,1,0,0,0.0010848330000000001,0,29,0.00013333299999999999,0.001827291
root-hybrid8,3,data/classic/tsplib/gr24.tsp,1272,1271.9995357693901,3.6496117126599589e-07,0.0027612920000000003,2,1,0,0,0.0018493330000000001,0,122,0.00047170799999999999,0.0032885840000000002
root-hybrid8,3,data/classic/tsplib/gr48.tsp,5055,4958.9994433825923,0.018991208035095491,0.0072317909999999996,2,1,1,0,0.0033827499999999999,38,318,0.0059634579999999996,0.013400375000000001
root-hybrid8,3,data/classic/tsplib/gr96.tsp,55595,54569.493520663818,0.018446019953884011,0.019712125,2,1,0,0,0.0071712920000000001,0,370,0.040407708000000001,0.060516500000000001
root-hybrid8,3,data/classic/tsplib/hk48.tsp,11470,11443.03742578926,0.0023507039416512691,0.004656833,2,1,0,0,0.0022602080000000001,0,162,0.0042285420000000001,0.0090910839999999993
root-hybrid8,3,data/classic/tsplib/kroA100.tsp,21689,20936.495650387562,0.034695207230044635,0.024752249,2,1,0,0,0.0077384580000000001,0,391,0.055455208999999998,0.080550582999999995
root-hybrid8,3,data/classic/tsplib/kroA150.tsp,26816,26296.059282328926,0.019389197407185033,0.080186166000000003,2,1,0,0,0.015574541000000001,0,602,0.246917834,0.32786987499999998
root-hybrid8,3,data/classic/tsplib/kroB100.tsp,22328,21833.996439724335,0.022124845945703388,0.024388666,2,1,1,0,0.0076482080000000001,16,400,0.058102332999999999,0.082848375000000002
root-hybrid8,3,data/classic/tsplib/kroB150.tsp,26482,25732.496018037127,0.028302393397888103,0.094268584000000002,2,1,0,0,0.015374917,0,429,0.174311625,0.26935845800000002
root-hybrid8,3,data/classic/tsplib/kroC100.tsp,20965,20472.496949803051,0.023491678998185005,0.023822709000000001,2,1,0,0,0.0080582090000000002,0,354,0.044860583000000002,0.069055084000000003
root-hybrid8,3,data/classic/tsplib/kroD100.tsp,21811,21141.497531594749,0.03069563378136039,0.025062582999999999,2,1,0,0,0.0094105000000000005,0,388,0.053350083999999999,0.078779125000000005
root-hybrid8,3,data/classic/tsplib/kroE100.tsp,22597,21798.395755460664,0.035341162302046106,0.022168125,2,1,0,0,0.0067125420000000002,0,591,0.082799082999999996,0.105337125
root-hybrid8,3,data/classic/tsplib/lin105.tsp,14523,14370.499389782033,0.010500627295873224,0.026305499,2,1,0,0,0.0069349160000000002,0,345,0.051038332999999998,0.077713040999999997
root-hybrid8,3,data/classic/tsplib/pr107.tsp,44303,39439.603513482449,0.10977578237405032,0.022054249999999997,2,1,0,0,0.0077531249999999996,0,524,0.095483917000000001,0.117892833
root-hybrid8,3,data/classic/tsplib/pr124.tsp,59159,58067.492748859826,0.018450400634564039,0.028863832999999998,2,1,0,0,0.0080335000000000007,0,370,0.078750917000000004,0.10810491699999999
root-hybrid8,3,data/classic/tsplib/pr136.tsp,100656,95327.533190416478,0.05293739875996982,0.052189708000000001,2,1,0,0,0.012264707999999999,0,592,0.18962158400000001,0.24244950000000001
root-hybrid8,3,data/classic/tsplib/pr144.tsp,58537,58050.966881097163,0.0083030069682907669,0.037852499999999997,2,1,0,0,0.012358958,0,288,0.097528917000000007,0.13602308299999999
root-hybrid8,3,data/classic/tsplib/pr152.tsp,74442,68056.891923902702,0.085772924909289089,0.055891833000000002,2,1,0,0,0.010185375,0,621,0.24776379200000001,0.30437908299999999
root-hybrid8,3,data/classic/tsplib/pr76.tsp,109067,105119.98570260686,0.036188895792431591,0.014651958999999999,2,1,0,0,0.0069564170000000003,0,342,0.022482542000000001,0.037331125
root-hybrid8,3,data/classic/national/qa194.tsp,9679,9265.2477858561051,0.042747413384016414,0.20796333299999997,2,1,1,0,0.021915957999999999,16,617,0.409060584,0.61830487499999998
root-hybrid8,3,data/classic/tsplib/rat195.tsp,2354,2293.7609553055195,0.025590078459847291,0.10526029200000001,2,1,1,0,0.011291374999999999,2,645,0.42804912499999997,0.53458870800000002
root-hybrid8,3,data/classic/tsplib/rat99.tsp,1217,1205.9998415063767,0.009038749789337143,0.014101667000000002,2,1,1,0,0.003719417,7,495,0.054404292,0.068857165999999997
root-hybrid8,3,data/classic/tsplib/rd100.tsp,8069,7899.1874798286681,0.021045051452637492,0.026154998999999998,2,1,0,0,0.0079092079999999992,0,523,0.077001291999999999,0.103552875
root-hybrid8,3,data/classic/tsplib/si175.tsp,21451,21367.295814485078,0.0039021111143966178,0.08582558400000001,2,1,1,0,0.01484475,4,329,0.174250458,0.26241629100000002
root-hybrid8,3,data/classic/tsplib/st70.tsp,685,670.99992999909693,0.020438058395478926,0.011245042,2,1,0,0,0.005943917,0,385,0.019358792,0.030788208000000001
root-hybrid8,3,data/classic/tsplib/swiss42.tsp,1273,1271.9897885923313,0.00079356748442164062,0.003809209,2,1,1,0,0.002339584,1,153,0.002442292,0.0064653330000000002
root-hybrid8,3,data/classic/tsplib/u159.tsp,42738,41924.991047971162,0.019023093079433721,0.063488832999999995,2,1,1,0,0.0079714999999999994,397,484,0.19399554199999999,0.25833791699999997
root-hybrid8,3,data/classic/tsplib/ulysses16.tsp,6859,6858.9999999967931,4.6754312851018297e-13,0.0029487089999999999,2,1,0,0,0.0017839589999999999,0,134,0.00022883300000000001,0.003214125
root-hybrid8,3,data/classic/national/wi29.tsp,27603,27602.999999943651,2.04139599837132e-12,0.0032858749999999997,2,1,0,0,0.002088375,0,71,0.000645333,0.0039854579999999999
root-hybrid8,3,data/classic/vlsi/vlsi/xqf131.tsp,582,555.94834074195433,0.044762301130662673,0.036113083000000004,2,1,0,0,0.0093014159999999999,0,577,0.14518962499999999,0.18195133399999999
root-hybrid12,3,data/classic/tsplib/att48.tsp,10648,10599.68823369806,0.0045371681350432217,0.014460875000000002,2,1,0,0,0.010020667,0,214,0.0054474160000000001,0.020027916
root-hybrid12,3,data/classic/tsplib/bayg29.tsp,1610,1607.9853691203934,0.001251323527705936,0.002851124,2,1,0,0,0.0014579160000000001,0,137,0.00088104199999999996,0.0038217500000000001
root-hybrid12,3,data/classic/tsplib/bays29.tsp,2020,2013.3953357260446,0.0032696357791858663,0.0039076659999999997,2,1,0,0,0.002260625,0,125,0.00084929199999999997,0.004870292
root-hybrid12,3,data/classic/tsplib/berlin52.tsp,7542,7541.9999999735055,3.5129263003642498e-12,0.0091731260000000002,2,1,0,0,0.0066269170000000004,0,57,0.0023404580000000001,0.011625917
root-hybrid12,3,data/classic/tsplib/bier127.tsp,120414,117430.97806154632,0.024773049134267408,0.057824374999999997,2,1,0,0,0.025500874999999999,0,422,0.113724458,0.17209566600000001
root-hybrid12,3,data/classic/tsplib/brazil58.tsp,25395,25316.887550529744,0.003075898778116017,0.018208542000000001,2,1,0,0,0.011792125000000001,0,220,0.0095966249999999993,0.028074416000000001
root-hybrid12,3,data/classic/tsplib/brg180.tsp,1960,1949.2773311365436,0.0054707494201308264,0.036846334000000001,2,1,0,0,0.014569667,0,334,0.15356212499999999,0.193383375
root-hybrid12,3,data/classic/tsplib/burma14.tsp,3323,3322.999999998799,3.6141671793293762e-13,0.0021692909999999998,2,1,0,0,0.001631333,0,28,4.6625000000000002e-05,0.0022525409999999998
root-hybrid12,3,data/classic/tsplib/ch130.tsp,6235,6074.8596417164263,0.025684099163363869,0.062214083000000003,2,1,0,0,0.025785249999999999,0,578,0.15714941599999999,0.21998458300000001
root-hybrid12,3,data/classic/tsplib/ch150.tsp,6636,6488.6976966289349,0.022197453793108068,0.066722915999999993,2,1,0,0,0.019279332999999999,0,600,0.243725042,0.31125999999999998
root-hybrid12,3,data/classic/tsplib/d198.tsp,15929,14536.148992869335,0.087441208307531201,0.198360709,2,1,1,0,0.057503541999999998,60,694,0.51480441700000001,0.71462133400000005
root-hybrid12,3,data/classic/tsplib/dantzig42.tsp,699,696.95338306543158,0.0029279212225585397,0.0085113749999999998,2,1,0,0,0.0060367499999999996,0,225,0.0038952919999999999,0.012582875
root-hybrid12,3,data/classic/national/dj38.tsp,6656,6655.9999999809961,2.8551520122514027e-12,0.0062880419999999998,2,1,0,0,0.0047237499999999997,0,43,0.00075262500000000004,0.007135209
root-hybrid12,3,data/classic/tsplib/eil101.tsp,640,627.34444740256754,0.019774300933488219,0.023204584,2,1,1,0,0.0068921249999999998,6,540,0.070431791999999993,0.093995583999999993
root-hybrid12,3,data/classic/tsplib/eil51.tsp,427,422.49983691886655,0.010539023609211828,0.0056305000000000001,2,1,0,0,0.003685083,0,521,0.012072667,0.017819541000000001
root-hybrid12,3,data/classic/tsplib/eil76.tsp,548,536.99995437170719,0.020073075964037974,0.012579208000000001,2,1,0,0,0.0072529580000000003,0,423,0.025818125000000001,0.038621915999999999
root-hybrid12,3,data/classic/tsplib/fri26.tsp,937,936.99999999893805,1.1333497877882768e-12,0.0037634999999999999,2,1,0,0,0.0026455419999999999,0,52,0.00038045800000000002,0.0042310000000000004
root-hybrid12,3,data/classic/tsplib/gr120.tsp,7038,6911.2437009000378,0.018010272676891481,0.051212916999999997,2,1,1,0,0.015432332999999999,70,516,0.112367833,0.16469487499999999
root-hybrid12,3,data/classic/tsplib/gr137.tsp,70620,69118.352244264752,0.021263774507720875,0.074398959000000001,2,1,0,0,0.026382584000000001,0,592,0.16623137499999999,0.24150125
root-hybrid12,3,data/classic/tsplib/gr17.tsp,2085,2084.9999999989241,5.1603464373974782e-13,0.0031978329999999998,2,1,0,0,0.002227541,0,121,0.000229917,0.0034753750000000002
root-hybrid12,3,data/classic/tsplib/gr21.tsp,2707,2706.9999999976822,8.5624205669313169e-13,0.001908959,2,1,0,0,0.0013390419999999999,0,29,0.00013279200000000001,0.0021002080000000001
root-hybrid12,3,data/classic/tsplib/gr24.tsp,1272,1271.9995357693901,3.6496117126599589e-07,0.0040659170000000005,2,1,0,0,0.003168208,0,122,0.000473833,0.0045987909999999996
root-hybrid12,3,data/classic/tsplib/gr48.tsp,5093,4958.9994433825923,0.026310731713608426,0.010827293,2,1,0,0,0.0072257090000000003,0,318,0.0062525410000000003,0.017279084
root-hybrid12,3,data/classic/tsplib/gr96.tsp,55595,54569.493520663818,0.018446019953884011,0.030319790999999999,2,1,0,0,0.017554040999999999,0,370,0.039618041,0.070357833999999994
root-hybrid12,3,data/classic/tsplib/hk48.tsp,11470,11443.03742578926,0.0023507039416512691,0.0068465419999999997,2,1,0,0,0.0044523749999999997,0,162,0.0041735000000000001,0.011222875
root-hybrid12,3,data/classic/tsplib/kroA100.tsp,21689,20936.495650387562,0.034695207230044635,0.026378499999999999,2,1,0,0,0.0094124589999999998,0,391,0.055844249999999998,0.082569709000000005
root-hybrid12,3,data/classic/tsplib/kroA150.tsp,26816,26296.059282328926,0.019389197407185033,0.096372375999999996,2,1,0,0,0.031975666999999999,0,602,0.24749333300000001,0.34461758399999998
root-hybrid12,3,data/classic/tsplib/kroB100.tsp,22327,21833.996439724335,0.022081048070751341,0.029468792000000001,2,1,1,0,0.012444042000000001,17,400,0.056609791,0.086454125000000007
root-hybrid12,3,data/classic/tsplib/kroB150.tsp,26472,25732.496018037127,0.027935327212257208,0.1097815,2,1,1,0,0.030426124999999998,10,429,0.17392912499999999,0.28450066600000001
root-hybrid12,3,data/classic/tsplib/kroC100.tsp,20965,20472.496949803051,0.023491678998185005,0.031334458000000003,2,1,0,0,0.014770375000000001,0,354,0.046746542000000002,0.078460832999999994
root-hybrid12,3,data/classic/tsplib/kroD100.tsp,21811,21141.497531594749,0.03069563378136039,0.031566459000000005,2,1,0,0,0.015512167,0,388,0.056076750000000002,0.088003666999999994
root-hybrid12,3,data/classic/tsplib/kroE100.tsp,22597,21798.395755460664,0.035341162302046106,0.031573875000000001,2,1,0,0,0.015930125,0,591,0.083207417000000006,0.115150667
root-hybrid12,3,data/classic/tsplib/lin105.tsp,14523,14370.499389782033,0.010500627295873224,0.032722583,2,1,0,0,0.013213958,0,345,0.050186165999999997,0.083272125000000002
root-hybrid12,3,data/classic/tsplib/pr107.tsp,44303,39439.603513482449,0.10977578237405032,0.034122834000000005,2,1,0,0,0.019869125000000001,0,524,0.097168915999999994,0.13165725
root-hybrid12,3,data/classic/tsplib/pr124.tsp,59159,58067.492748859826,0.018450400634564039,0.036396000999999997,2,1,0,0,0.015629041999999999,0,370,0.077483125,0.114389958
root-hybrid12,3,data/classic/tsplib/pr136.tsp,100656,95327.533190416478,0.05293739875996982,0.071938749999999996,2,1,0,0,0.018913375,0,592,0.18863770799999999,0.26129008399999998
root-hybrid12,3,data/classic/tsplib/pr144.tsp,58537,58050.966881097163,0.0083030069682907669,0.073511083000000005,2,1,0,0,0.047484749999999999,0,288,0.10029616700000001,0.17446883299999999
root-hybrid12,3,data/classic/tsplib/pr152.tsp,74442,68056.891923902702,0.085772924909289089,0.095112250000000009,2,1,0,0,0.048837584000000003,0,621,0.261730291,0.35758125000000002
root-hybrid12,3,data/classic/tsplib/pr76.tsp,109067,105119.98570260686,0.036188895792431591,0.015175667,2,1,0,0,0.0074714580000000003,0,342,0.022343542000000001,0.037730333999999997
